id;mecha_list
222514;Variable Player Powers
261114;Stacking and Balancing
221;Area Majority / Influence
221;Area Movement
221;Auction/Bidding
221;Auction: Multiple Lot
221;Dice Rolling
221;Simultaneous Action Selection
228855;Cooperative Game
228855;Dice Rolling
228855;Solo / Solitaire Game
228855;Variable Player Powers
230933;Area Majority / Influence
230933;Roll / Spin and Move
230933;Rondel
230933;Set Collection
230933;Worker Placement
300327;Grid Coverage
300327;Hexagon Grid
300327;Modular Board
300327;Set Collection
300327;Tile Placement
300327;Variable Set-up
359609;Action Points
359609;Area Movement
359609;Communication Limits
359609;Cooperative Game
359609;Deck Construction
359609;Deck, Bag, and Pool Building
359609;Events
359609;Hand Management
359609;Map Deformation
359609;Modular Board
359609;Role Playing
359609;Scenario / Mission / Campaign Game
359609;Solo / Solitaire Game
359609;Stat Check Resolution
359609;Variable Player Powers
181796;Hand Management
181796;Highest-Lowest Scoring
181796;Worker Placement
145639;Push Your Luck
145639;Take That
309630;Area Majority / Influence
309630;Area Movement
309630;Dice Rolling
309630;Increase Value of Unchosen Resources
309630;Team-Based Game
309630;Variable Player Powers
309630;Victory Points as a Resource
252526;Line Drawing
252526;Paper-and-Pencil
142326;Area Majority / Influence
142326;Area Movement
142326;Auction: Dutch
142326;Modular Board
142326;Multiple Maps
142326;Open Drafting
142326;Set Collection
142326;Variable Player Powers
142326;Variable Set-up
287084;Action Queue
287084;Betting and Bluffing
287084;Hand Management
287084;Take That
287084;Turn Order: Progressive
24068;Dice Rolling
24068;Hidden Roles
24068;Player Elimination
24068;Team-Based Game
24068;Variable Player Powers
175199;Follow
175199;Hand Management
175199;Multi-Use Cards
175199;Set Collection
175199;Team-Based Game
175199;Variable Phase Order
37628;Betting and Bluffing
37628;Hand Management
37628;Ladder Climbing
37628;Trick-taking
17329;Dice Rolling
17329;Stacking and Balancing
89409;Hand Management
89409;Programmed Movement
89409;Rock-Paper-Scissors
89409;Simultaneous Action Selection
89409;Variable Player Powers
229265;Area Majority / Influence
229265;Area Movement
229265;Hidden Victory Points
229265;Highest-Lowest Scoring
229265;Set Collection
229265;Variable Player Powers
229265;Worker Placement
176544;Open Drafting
176544;Tile Placement
176544;Variable Player Powers
176544;Worker Placement
276042;Open Drafting
276042;Pattern Building
276042;Set Collection
276042;Tile Placement
551;Command Cards
551;Dice Rolling
551;Hand Management
551;Hexagon Grid
551;Modular Board
152162;Hand Management
152162;Trick-taking
206051;Hidden Roles
206051;Team-Based Game
206051;Voting
135382;Cooperative Game
135382;Deck, Bag, and Pool Building
135382;Legacy Game
135382;Variable Player Powers
297129;Trick-taking
159473;Area Majority / Influence
159473;Campaign / Battle Card Driven
159473;Hand Management
159473;Team-Based Game
318983;Action Retrieval
318983;Deck, Bag, and Pool Building
318983;Hand Management
318983;Hexagon Grid
318983;Move Through Deck
318983;Network and Route Building
318983;Open Drafting
318983;Solo / Solitaire Game
318983;Worker Placement
234669;Cooperative Game
234669;Narrative Choice / Paragraph
234669;Role Playing
234669;Solo / Solitaire Game
234669;Storytelling
141423;Action Points
141423;Cooperative Game
141423;Dice Rolling
141423;Grid Movement
141423;Modular Board
141423;Pick-up and Deliver
141423;Variable Player Powers
164265;Communication Limits
164265;Cooperative Game
164265;Memory
164265;Storytelling
327;Player Elimination
327;Real-Time
37836;Campaign / Battle Card Driven
37836;Dice Rolling
37836;Hand Management
37836;Point to Point Movement
37836;Secret Unit Deployment
37836;Simulation
37836;Simultaneous Action Selection
71671;Action Points
71671;Cooperative Game
71671;Dice Rolling
71671;Set Collection
71671;Variable Player Powers
163642;Tile Placement
163642;Turn Order: Claim Action
163642;Variable Player Powers
163642;Worker Placement
163642;Worker Placement, Different Worker Types
67492;Campaign / Battle Card Driven
67492;Dice Rolling
67492;Grid Movement
67492;Hand Management
67492;Hexagon Grid
67492;Line of Sight
67492;Modular Board
67492;Once-Per-Game Abilities
67492;Variable Player Powers
271529;Network and Route Building
271529;Open Drafting
271529;Pattern Building
271529;Set Collection
271529;Take That
271529;Tile Placement
5737;Enclosure
5737;Hand Management
5737;Modular Board
205597;Hand Management
205597;Simultaneous Action Selection
183571;Dice Rolling
183571;Solo / Solitaire Game
183571;Worker Placement
183571;Worker Placement with Dice Workers
206931;Dice Rolling
206931;Paper-and-Pencil
206931;Solo / Solitaire Game
145371;Area Majority / Influence
145371;Auction/Bidding
145371;Catch the Leader
145371;Hand Management
145371;Negotiation
145371;Open Drafting
145371;Team-Based Game
145371;Variable Player Powers
145371;Worker Placement, Different Worker Types
207336;Auction/Bidding
207336;Hand Management
207336;Layering
207336;Melding and Splaying
207336;Pattern Building
207336;Selection Order Bid
207336;Tile Placement
241590;Push Your Luck
271869;Dice Rolling
271869;Open Drafting
271869;Set Collection
251412;Bingo
251412;Dice Rolling
251412;Line Drawing
251412;Network and Route Building
251412;Paper-and-Pencil
251412;Push Your Luck
251412;Solo / Solitaire Game
278;Dice Rolling
278;Hand Management
278;Open Drafting
278;Trading
273477;Communication Limits
273477;Cooperative Game
273477;Traitor Game
273477;Variable Player Powers
273477;Voting
183880;Area Majority / Influence
183880;Area Movement
183880;Campaign / Battle Card Driven
183880;Dice Rolling
183880;Hand Management
183880;Variable Player Powers
216092;Cooperative Game
216092;Elapsed Real Time Ending
216092;Solo / Solitaire Game
216092;Storytelling
1634;Cooperative Game
1634;Dice Rolling
1634;Modular Board
1634;Role Playing
244049;Square Grid
244049;Tile Placement
244049;Variable Player Powers
156091;Action Points
156091;Area Majority / Influence
156091;Dice Rolling
156091;Events
156091;Force Commitment
156091;Modular Board
156091;Take That
156091;Trading
156091;Turn Order: Claim Action
156091;Variable Player Powers
156091;Variable Set-up
156091;Victory Points as a Resource
156091;Worker Placement
129736;Hand Management
129736;Set Collection
129736;Single Loser Game
94246;Area Movement
94246;Campaign / Battle Card Driven
94246;Dice Rolling
94246;Team-Based Game
94246;Variable Player Powers
91080;Area Majority / Influence
91080;Area Movement
91080;Campaign / Battle Card Driven
91080;Dice Rolling
91080;Solo / Solitaire Game
91080;Variable Phase Order
91080;Variable Player Powers
104020;Auction/Bidding
104020;Grid Movement
104020;Market
104020;Modular Board
104020;Tile Placement
104020;Variable Phase Order
104020;Worker Placement
95103;Area Movement
95103;Cooperative Game
95103;Dice Rolling
95103;Pick-up and Deliver
95103;Push Your Luck
95103;Roll / Spin and Move
95103;Variable Player Powers
44163;Auction/Bidding
44163;Commodity Speculation
833;Campaign / Battle Card Driven
833;Dice Rolling
833;Point to Point Movement
833;Simulation
143884;Dice Rolling
143884;Random Production
197070;Action Points
197070;Cooperative Game
197070;Dice Rolling
197070;Hand Management
197070;Modular Board
197070;Variable Player Powers
301767;Communication Limits
301767;Cooperative Game
301767;Pattern Recognition
301767;Roles with Asymmetric Information
301767;Storytelling
124;Bias
124;Dice Rolling
124;Grid Movement
124;Variable Player Powers
293889;Dice Rolling
293889;End Game Bonuses
293889;Layering
293889;Modular Board
293889;Turn Order: Claim Action
293889;Worker Placement
293889;Worker Placement, Different Worker Types
68264;Campaign / Battle Card Driven
68264;Dice Rolling
68264;Hexagon Grid
68264;Ratio / Combat Results Table
68264;Simulation
68264;Zone of Control
232918;Action Points
232918;Area Movement
232918;Dice Rolling
232918;Hand Management
232918;Modular Board
232918;Narrative Choice / Paragraph
232918;Role Playing
232918;Storytelling
232918;Variable Player Powers
346501;Area Majority / Influence
346501;Closed Drafting
346501;Pattern Building
173090;Communication Limits
173090;Cooperative Game
173090;Hand Management
173090;Solo / Solitaire Game
154246;Action Queue
154246;Commodity Speculation
154246;Enclosure
154246;Hand Management
154246;Modular Board
154246;Multi-Use Cards
154246;Set Collection
154246;Simultaneous Action Selection
305682;Bingo
305682;Dice Rolling
305682;Paper-and-Pencil
305682;Simultaneous Action Selection
305682;Solo / Solitaire Game
128721;Commodity Speculation
128721;Worker Placement
295607;Open Drafting
295607;Push Your Luck
295607;Set Collection
221318;Action Points
221318;Pick-up and Deliver
221318;Set Collection
221318;Tile Placement
27364;Hand Management
27364;Worker Placement
184151;Action Points
184151;Deck Construction
184151;Hand Management
184151;Secret Unit Deployment
184151;Simultaneous Action Selection
184151;Variable Player Powers
354;Hand Management
354;Trick-taking
8989;Action Points
8989;Area Majority / Influence
8989;Income
8989;Pick-up and Deliver
8989;Point to Point Movement
8989;Set Collection
8989;Variable Set-up
182694;Auction/Bidding
182694;Modular Board
182694;Player Elimination
182694;Simultaneous Action Selection
182694;Variable Player Powers
213266;Contracts
213266;Layering
213266;Open Drafting
213266;Set Collection
213266;Tile Placement
340041;Open Drafting
340041;Tile Placement
195162;Area Majority / Influence
195162;Hand Management
195162;Network and Route Building
195162;Simulation
195162;Take That
195162;Tile Placement
195162;Worker Placement
140933;Dice Rolling
140933;Pattern Building
140933;Set Collection
121410;Dice Rolling
121410;Memory
121410;Modular Board
121410;Open Drafting
121410;Real-Time
34084;Hand Management
34084;Simultaneous Action Selection
257518;Dice Rolling
257518;Grid Movement
257518;Modular Board
257518;Variable Player Powers
226520;Cooperative Game
151007;Cooperative Game
151007;Deck, Bag, and Pool Building
151007;Dice Rolling
151007;Move Through Deck
151007;Role Playing
151007;Scenario / Mission / Campaign Game
151007;Variable Player Powers
82168;Grid Movement
82168;Hexagon Grid
82168;Hidden Movement
82168;Hidden Roles
82168;Paper-and-Pencil
82168;Secret Unit Deployment
82168;Team-Based Game
82168;Variable Player Powers
8045;Area Majority / Influence
8045;Auction/Bidding
8045;Dice Rolling
8045;Variable Player Powers
137297;Bingo
137297;Open Drafting
137297;Push Your Luck
137297;Set Collection
244536;Area Majority / Influence
244536;Cooperative Game
244536;Dice Rolling
244536;Modular Board
244536;Pick-up and Deliver
244536;Push Your Luck
244536;Semi-Cooperative Game
244536;Solo / Solitaire Game
244536;Team-Based Game
244536;Variable Player Powers
342848;Action Points
342848;Cooperative Game
342848;Hand Management
342848;Point to Point Movement
342848;Set Collection
342848;Trading
342848;Variable Player Powers
105;Betting and Bluffing
105;Hand Management
105;Investment
13823;Closed Drafting
13823;Hand Management
13823;Set Collection
13823;Simultaneous Action Selection
329845;Deduction
329845;Push Your Luck
329845;Real-Time
17396;Campaign / Battle Card Driven
17396;Dice Rolling
17396;Grid Movement
17396;Hand Management
17396;Modular Board
17396;Square Grid
17396;Variable Player Powers
187377;Deck, Bag, and Pool Building
187377;Hand Management
137649;Action Points
137649;Dice Rolling
137649;Grid Movement
137649;Modular Board
137649;Player Elimination
137649;Scenario / Mission / Campaign Game
137649;Team-Based Game
137649;Variable Player Powers
22141;Auction/Bidding
22141;Dice Rolling
22141;Enclosure
22141;Grid Coverage
22141;Hand Management
22141;Open Drafting
22141;Set Collection
173101;Hand Management
173101;Network and Route Building
173101;Point to Point Movement
171879;Rondel
171879;Set Collection
171879;Turn Order: Time Track
171879;Worker Placement
1115;Betting and Bluffing
1115;Player Elimination
1115;Set Collection
353545;Connections
353545;Line Drawing
353545;Network and Route Building
353545;Paper-and-Pencil
527;Grid Movement
527;Pattern Building
300753;Cooperative Game
300753;Elapsed Real Time Ending
300753;Real-Time
256606;Action Retrieval
256606;Hand Management
256606;Set Collection
121297;Auction/Bidding
121297;Auction: Turn Order Until Pass
121297;Hand Management
121297;Multi-Use Cards
121297;Victory Points as a Resource
230085;Area Majority / Influence
230085;Trading
230085;Worker Placement
180899;Loans
180899;Set Collection
180899;Trading
281194;Area Majority / Influence
281194;Flicking
281194;Variable Player Powers
281194;Voting
233961;Area Majority / Influence
233961;Auction/Bidding
233961;Auction: Once Around
233961;Trick-taking
343562;Action Points
343562;Cooperative Game
343562;Dice Rolling
343562;Pick-up and Deliver
343562;Point to Point Movement
343562;Solo / Solitaire Game
343562;Variable Player Powers
343562;Variable Set-up
30381;Rondel
30381;Set Collection
43443;Campaign / Battle Card Driven
43443;Cooperative Game
43443;Dice Rolling
43443;Hand Management
43443;Semi-Cooperative Game
43443;Solo / Solitaire Game
43443;Trading
152470;Area Majority / Influence
152470;Dice Rolling
152470;Team-Based Game
152470;Trading
152470;Voting
102548;Cooperative Game
102548;Dice Rolling
102548;Modular Board
102548;Open Drafting
102548;Point to Point Movement
102548;Turn Order: Progressive
102548;Variable Player Powers
102548;Variable Set-up
126100;Cooperative Game
126100;Solo / Solitaire Game
126100;Storytelling
204836;Cooperative Game
204836;Deduction
204836;Elapsed Real Time Ending
174660;Area Majority / Influence
174660;Once-Per-Game Abilities
174660;Open Drafting
174660;Tile Placement
16395;Enclosure
16395;Grid Coverage
16395;Square Grid
16395;Tile Placement
192074;Hand Management
192074;Race
192074;Track Movement
35815;Area Movement
35815;Cooperative Game
35815;Dice Rolling
35815;Roll / Spin and Move
35815;Variable Player Powers
123955;Area Movement
123955;Hand Management
123955;Hexagon Grid
123955;Simulation
123955;Solo / Solitaire Game
247236;Dice Rolling
247236;Hand Management
247236;I Cut, You Choose
247236;Income
247236;Open Drafting
247236;Set Collection
91873;Area Majority / Influence
91873;Auction/Bidding
91873;Auction: Once Around
